EMP_ID,Overall_satisfaction_level,Satisfaction_over_Last_Evaluation,number_project,avg_montly_hours_in_Ofiice,Number_Of_Years_in_Company,Work_accident,promoted_In_Last_5_year?,Department ,salary,left
E27178,0.14,0.66,5,281,4,1,0,accounting,medium,0
E27179,0.64,0.49,3,241,3,0,0,hr,medium,0
E27180,0.98,0.91,3,165,2,1,0,hr,medium,0
E27181,0.71,0.59,4,143,2,0,0,hr,medium,0
E27182,0.96,0.49,5,137,3,0,0,hr,medium,0
E27183,0.9,0.57,4,185,3,1,0,technical,medium,0
E27184,0.52,0.96,3,271,3,1,0,technical,medium,0
E27185,0.78,0.98,4,207,2,1,0,technical,medium,0
E27186,0.62,0.69,4,184,3,0,0,technical,low,0
E27187,0.6,0.8,4,253,2,0,0,technical,low,0
E27188,0.82,0.62,3,152,6,0,0,technical,low,0
E27189,0.52,0.55,3,225,2,0,0,technical,low,0
E27190,0.13,0.84,5,189,5,0,0,technical,low,0
E27191,0.97,0.93,3,153,2,0,0,technical,low,0
E27192,0.63,0.9,4,245,3,0,0,technical,low,0
E27193,0.68,0.78,5,233,3,0,0,technical,high,0
E27194,0.74,0.83,4,210,3,0,0,support,low,0
E27195,0.89,0.57,4,176,4,0,0,support,high,0
E27196,0.28,0.95,5,191,3,0,0,support,high,0
E27197,0.61,0.9,3,224,3,0,0,support,low,0
E27198,0.67,0.49,3,185,3,0,0,support,low,0
E27199,0.86,0.64,3,245,4,0,0,support,high,0
E27200,0.87,0.93,3,173,2,0,0,support,low,0
E27201,0.7,0.95,4,231,3,0,0,support,medium,0
E27202,0.68,0.84,3,270,3,0,0,support,high,0
E27203,0.69,0.75,5,196,3,0,0,support,medium,0
E27204,0.97,0.83,3,238,2,0,0,support,medium,0
E27205,0.62,0.89,4,261,2,0,0,technical,medium,0
E27206,0.55,0.87,3,201,2,0,0,technical,medium,0
E27207,0.61,0.73,3,252,3,0,0,technical,high,0
E27208,0.15,0.81,3,191,5,0,0,management,medium,0
E27209,0.84,0.86,3,199,3,0,0,IT,medium,0
E27210,0.87,0.64,5,234,2,1,0,IT,medium,0
E27211,0.93,0.86,4,192,4,0,0,IT,high,0
E27212,0.14,0.73,6,237,5,0,0,IT,medium,0
E27213,0.96,0.7,3,207,3,0,0,IT,high,0
E27214,0.41,0.63,2,145,2,0,0,product_mng,low,0
E27215,0.84,0.96,6,155,5,0,0,product_mng,medium,0
E27216,0.94,0.69,5,145,2,0,0,product_mng,medium,0
E27217,0.6,0.86,6,247,6,0,0,product_mng,medium,0
E27218,0.7,0.73,4,182,3,0,0,IT,medium,0
E27219,0.29,0.91,4,183,4,0,0,RandD,low,0
E27220,0.31,0.51,2,146,3,0,0,RandD,low,0
E27221,0.73,0.99,3,241,3,0,0,RandD,low,0
E27222,0.51,0.52,5,261,3,1,0,RandD,low,0
E27223,0.58,0.77,4,140,3,0,0,RandD,low,0
E27224,0.59,0.97,3,257,3,0,0,marketing,low,0
E27225,0.95,0.9,3,186,2,0,0,marketing,low,0
E27226,0.84,0.93,3,159,3,0,0,sales,low,0
E27227,0.28,0.37,3,164,4,1,0,accounting,low,0
E27228,0.94,0.52,4,217,6,1,0,support,low,0
E27229,0.49,0.59,4,137,4,0,0,technical,high,0
E27230,0.72,0.5,4,164,2,1,0,management,low,0
E27231,0.19,0.85,5,249,3,0,0,marketing,low,0
E27232,0.83,0.95,3,264,2,0,0,marketing,low,0
E27233,0.79,0.92,4,208,2,1,0,marketing,low,0
E27234,0.72,0.61,3,175,3,0,0,sales,high,0
E27235,0.97,0.74,4,209,2,0,0,sales,low,0
E27236,0.92,0.83,4,268,4,0,0,sales,low,0
E27237,0.95,0.53,3,264,3,0,0,sales,low,0
E27238,0.76,0.64,4,234,2,0,0,sales,high,0
E27239,0.24,0.62,5,199,4,0,0,sales,low,0
E27240,0.89,0.99,4,205,2,0,1,sales,medium,0
E27241,0.69,0.63,5,140,4,0,1,sales,high,0
E27242,0.92,0.98,3,257,3,0,1,sales,medium,0
E27243,0.79,0.61,4,227,2,0,1,sales,high,0
E27244,0.87,0.94,4,189,3,0,1,sales,medium,0
E27245,0.89,0.88,5,241,2,1,0,sales,medium,0
E27246,0.75,0.77,5,199,4,0,0,sales,medium,0
E27247,0.78,0.6,4,206,3,0,0,sales,medium,0
E27248,0.13,0.62,5,268,3,0,0,sales,medium,0
E27249,0.94,0.86,3,221,3,1,0,sales,medium,0
E27250,0.94,0.88,4,262,2,0,0,sales,medium,0
E27251,0.67,0.6,5,253,6,0,0,sales,medium,0
E27252,0.6,0.73,5,241,3,0,0,sales,high,0
E27253,0.62,0.94,4,252,4,0,0,accounting,low,0
E27254,0.38,0.52,2,171,3,0,0,accounting,medium,0
E27255,0.8,0.77,4,194,3,0,0,accounting,medium,0
E27256,0.61,0.42,3,104,2,0,0,hr,medium,0
E27257,0.61,0.56,4,176,3,0,0,hr,medium,0
E27258,0.66,0.8,4,192,3,0,0,hr,medium,0
E27259,0.56,0.74,3,154,2,0,0,hr,medium,0
E27260,1,0.55,4,186,4,1,0,technical,medium,0
E27261,0.73,0.86,3,200,4,0,0,technical,medium,0
E27262,0.6,0.66,4,132,4,0,0,technical,medium,0
E27263,0.78,0.59,5,236,3,0,0,technical,high,0
E27264,0.48,0.53,3,211,4,0,0,technical,low,0
E27265,0.9,0.77,4,273,2,0,0,technical,low,0
E27266,0.16,0.76,4,223,4,0,0,technical,low,0
E27267,0.5,0.75,3,204,2,0,0,technical,high,0
E27268,0.66,0.65,3,196,3,1,0,technical,low,0
E27269,0.44,0.37,2,219,2,0,0,technical,low,0
E27270,0.95,0.67,4,261,3,0,0,technical,low,0
E27271,0.9,0.65,3,254,2,0,0,support,high,0
E27272,0.27,0.48,4,185,2,0,0,support,low,0
E27273,0.51,0.74,6,98,3,0,0,support,low,0
E27274,0.68,0.76,3,260,4,0,0,support,low,0
E27275,0.97,0.93,5,137,2,1,0,support,low,0
E27276,0.91,0.75,4,159,3,1,0,support,low,0
E27277,0.76,0.88,5,265,4,0,0,support,low,0
E27278,0.88,0.61,4,177,4,1,0,support,low,0
E27279,0.83,0.73,4,247,2,0,0,support,medium,0
E27280,0.78,0.54,3,161,3,0,0,support,medium,0
E27281,0.52,0.38,2,103,3,0,0,support,medium,0
E27282,0.63,0.49,4,151,3,0,0,technical,medium,0
E27283,0.9,0.74,3,193,3,0,0,technical,medium,0
E27284,0.48,0.58,3,194,3,0,0,technical,medium,0
E27285,0.7,0.6,5,208,3,0,0,management,medium,0
E27286,0.68,0.66,4,229,3,0,0,IT,medium,0
E27287,0.7,0.87,3,166,2,0,0,IT,medium,0
E27288,0.77,0.5,3,141,3,0,0,IT,medium,0
E27289,0.73,0.93,3,249,2,0,0,IT,medium,0
E27290,0.87,0.48,4,264,3,0,0,IT,medium,0
E27291,0.65,0.98,3,252,2,0,0,product_mng,high,0
E27292,0.62,0.7,2,134,3,0,0,product_mng,low,0
E27293,0.53,0.51,3,274,2,1,0,product_mng,medium,0
E27294,0.59,0.39,5,200,4,0,0,product_mng,medium,0
E27295,0.87,0.72,2,154,3,0,0,IT,medium,0
E27296,0.47,0.53,3,111,4,0,0,RandD,medium,0
E27297,0.96,0.81,3,247,3,0,0,RandD,low,0
E27298,0.79,0.74,3,169,3,0,0,RandD,low,0
E27299,0.84,0.6,3,250,3,1,0,RandD,low,0
E27300,0.68,0.49,3,178,3,1,0,RandD,low,0
E27301,0.86,0.66,4,251,3,0,0,RandD,low,0
E27302,0.73,0.98,5,272,2,0,0,marketing,low,0
E27303,0.9,0.67,2,229,4,0,0,sales,low,0
E27304,0.63,0.64,3,180,3,0,0,accounting,low,0
E27305,0.71,0.72,3,271,2,0,0,support,low,0
E27306,0.71,0.68,5,226,3,0,0,technical,low,0
E27307,0.95,0.62,4,150,2,0,0,management,low,0
E27308,0.51,0.86,4,260,3,1,0,marketing,low,0
E27309,0.77,0.91,4,161,3,0,0,marketing,low,0
E27310,0.48,0.51,3,136,3,0,0,marketing,low,0
E27311,0.93,0.91,2,238,2,1,0,sales,low,0
E27312,0.83,0.86,4,98,4,0,0,sales,low,0
E27313,0.61,0.73,5,156,4,0,0,sales,low,0
E27314,0.97,0.89,4,248,2,0,0,sales,low,0
E27315,0.5,0.81,3,170,2,0,0,sales,low,0
E27316,0.84,0.54,3,245,3,0,0,sales,low,0
E27317,0.58,0.38,4,203,5,0,0,sales,low,0
E27318,0.59,0.72,3,182,3,0,0,sales,medium,0
E27319,0.77,0.83,3,175,3,0,1,sales,medium,0
E27320,0.78,0.4,4,145,5,1,1,sales,medium,0
E27321,0.6,0.96,4,220,3,1,1,sales,medium,0
E27322,0.53,0.77,4,259,2,1,1,sales,medium,0
E27323,0.73,0.69,3,228,2,0,1,sales,medium,0
E27324,0.76,0.94,3,189,3,0,0,sales,medium,0
E27325,0.12,0.61,6,257,3,0,0,sales,medium,0
E27326,0.2,0.98,3,180,6,0,0,sales,medium,0
E27327,0.5,0.77,4,180,3,0,0,sales,medium,0
E27328,0.79,0.65,5,215,2,1,0,sales,medium,0
E27329,0.96,0.68,3,132,2,0,0,sales,medium,0
E27330,0.26,0.69,5,213,2,0,0,accounting,high,0
E27331,0.8,0.72,4,173,3,0,0,accounting,low,0
E27332,0.43,0.71,3,186,2,0,0,accounting,medium,0
E27333,0.87,0.71,4,157,2,0,0,hr,medium,0
E27334,0.63,0.75,4,175,4,0,0,hr,medium,0
E27335,0.58,0.48,3,135,3,1,0,hr,medium,0
E27336,0.2,0.42,4,256,5,0,0,hr,low,0
E27337,0.62,0.71,4,268,3,0,0,technical,low,0
E27338,0.91,0.94,5,159,3,0,0,technical,low,0
E27339,0.66,0.91,3,191,4,0,0,technical,low,0
E27340,0.53,0.81,3,275,2,0,0,technical,low,0
E27341,0.52,0.98,5,217,2,1,0,technical,low,0
E27342,1,0.88,6,201,4,0,0,technical,low,0
E27343,0.73,0.67,4,205,3,0,0,technical,low,0
E27344,0.65,0.67,3,240,2,1,0,technical,low,0
E27345,0.5,0.95,5,137,3,0,0,technical,low,0
E27346,0.94,0.59,4,241,2,0,0,technical,low,0
E27347,0.48,0.86,5,198,4,0,0,technical,low,0
E27348,0.67,0.87,5,254,2,0,0,support,low,0
E27349,0.73,0.94,4,262,3,0,0,support,low,0
E27350,0.63,0.71,4,244,2,0,0,support,low,0
E27351,0.84,0.84,4,266,3,0,0,support,low,0
E27352,0.2,0.94,6,191,5,0,0,support,low,0
E27353,0.76,0.57,3,148,3,1,0,support,low,0
E27354,0.55,0.54,3,233,2,0,0,support,low,0
E27355,0.8,0.55,4,178,2,1,0,support,low,0
E27356,0.64,0.91,3,165,3,1,0,support,low,0
E27357,0.59,0.97,5,179,6,0,0,support,medium,0
E27358,0.92,0.98,3,149,3,0,0,support,medium,0
E27359,0.75,0.76,3,269,2,1,0,technical,medium,0
E27360,0.69,0.74,5,227,2,0,0,technical,medium,0
E27361,0.82,0.93,3,247,3,0,0,technical,medium,0
E27362,0.88,0.85,3,220,3,0,0,management,medium,0
E27363,0.89,0.91,3,233,2,0,0,IT,medium,0
E27364,1,0.79,5,171,5,0,0,IT,medium,0
E27365,0.66,0.91,4,234,2,1,0,IT,medium,0
E27366,0.76,0.92,3,176,2,0,0,IT,medium,0
E27367,0.8,0.62,5,190,4,1,0,IT,medium,0
E27368,0.58,0.86,4,168,2,0,0,product_mng,medium,0
E27369,0.73,0.93,3,205,3,0,0,product_mng,high,0
E27370,1,0.73,5,189,3,1,0,product_mng,low,0
E27371,0.18,0.9,4,282,4,0,0,product_mng,medium,0
E27372,0.47,0.46,2,152,2,0,0,IT,medium,0
E27373,0.92,0.64,4,217,4,0,0,RandD,medium,0
E27374,0.51,0.5,4,130,3,0,0,RandD,medium,0
E27375,0.81,0.62,4,153,4,0,0,RandD,low,0
E27376,0.52,0.57,3,270,3,0,0,RandD,low,0
E27377,0.95,0.96,3,220,3,0,0,RandD,low,0
E27378,0.93,0.64,4,253,3,0,0,RandD,low,0
E27379,0.98,0.67,4,209,6,0,0,marketing,low,0
E27380,0.79,0.79,4,231,2,0,0,sales,low,0
E27381,0.99,0.73,4,240,4,0,0,accounting,low,0
E27382,0.64,0.9,5,266,3,0,0,support,low,0
E27383,0.54,0.44,3,153,2,0,0,technical,low,0
E27384,0.79,0.59,4,187,2,0,0,management,low,0
E27385,0.55,0.98,4,185,2,1,0,marketing,low,0
E27386,0.18,0.81,4,147,4,0,0,marketing,low,0
E27387,0.56,0.81,4,188,3,1,0,marketing,low,0
E27388,0.92,0.67,2,252,2,0,0,sales,low,0
E27389,0.99,0.75,4,163,2,0,0,sales,low,0
E27390,0.77,0.85,4,189,2,0,0,sales,low,0
E27391,0.49,0.52,3,156,2,0,0,sales,low,0
E27392,0.98,0.58,3,183,3,0,0,sales,low,0
E27393,0.18,0.54,6,209,5,1,0,sales,low,0
E27394,0.8,0.82,4,271,4,0,0,sales,low,0
E27395,0.81,0.77,5,251,2,0,0,sales,low,0
E27396,0.13,0.61,5,198,5,0,0,sales,medium,0
E27397,0.58,0.97,3,274,4,1,1,sales,medium,0
E27398,0.75,0.63,4,209,3,0,1,sales,medium,0
E27399,0.8,0.94,4,271,4,0,1,sales,medium,0
E27400,0.78,0.6,4,143,2,0,1,sales,medium,0
E27401,0.92,0.6,5,236,3,1,1,sales,medium,0
E27402,0.85,0.98,5,222,3,0,1,sales,medium,0
E27403,0.52,0.63,3,233,3,0,1,sales,medium,0
E27404,0.95,0.84,3,270,3,1,1,sales,medium,0
E27405,0.81,0.92,5,258,3,0,1,sales,medium,0
E27406,0.16,0.82,6,202,4,1,1,sales,medium,0
E27407,0.91,0.74,3,150,2,0,0,accounting,medium,0
E27408,0.62,0.51,4,193,3,0,0,accounting,high,0
E27409,0.24,0.42,5,210,5,0,0,accounting,low,0
E27410,0.88,0.51,3,208,3,0,0,hr,medium,0
E27411,0.94,0.73,3,196,3,0,0,hr,medium,0
E27412,0.76,0.79,5,187,4,0,0,hr,medium,0
E27413,0.49,0.67,3,140,2,0,0,hr,medium,0
E27414,0.93,0.9,4,256,4,0,0,technical,low,0
E27415,0.92,0.66,4,113,3,0,0,technical,low,0
E27416,0.19,0.94,4,196,5,0,0,technical,low,0
E27417,0.66,0.76,3,170,3,0,0,technical,low,0
E27418,0.16,0.94,4,261,6,0,0,technical,low,0
E27419,0.83,0.99,5,132,3,0,0,technical,low,0
E27420,0.69,0.53,3,153,3,0,0,technical,low,0
E27421,0.82,0.53,3,147,3,1,0,technical,low,0
E27422,0.88,0.72,5,244,2,0,0,technical,low,0
E27423,0.31,0.42,4,108,4,0,0,technical,low,0
E27424,0.83,0.49,4,218,2,0,0,technical,low,0
E27425,0.94,0.52,5,133,3,0,0,support,low,0
E27426,0.65,0.79,5,233,3,0,0,support,low,0
E27427,0.6,0.6,4,147,3,0,0,support,low,0
E27428,0.52,0.43,3,176,3,0,0,support,low,0
E27429,0.66,0.89,4,169,4,0,0,support,low,0
E27430,0.87,0.87,4,144,3,0,0,support,low,0
E27431,0.2,0.99,5,151,3,1,0,support,low,0
E27432,0.63,0.91,4,252,3,1,0,support,medium,0
E27433,0.69,0.98,4,180,3,0,0,support,medium,0
E27434,0.48,0.61,3,251,3,0,0,support,medium,0
E27435,0.8,0.8,4,263,4,0,0,support,medium,0
E27436,0.89,0.74,5,260,6,0,0,technical,medium,0
E27437,0.67,0.63,3,227,3,0,0,technical,medium,0
E27438,0.37,0.86,6,260,3,0,0,technical,medium,0
E27439,0.93,0.61,5,158,3,0,0,management,medium,0
E27440,0.69,0.52,3,186,3,0,0,IT,medium,0
E27441,0.16,0.61,4,171,6,0,0,IT,medium,0
E27442,0.81,0.55,3,199,2,1,0,IT,medium,0
E27443,0.97,0.63,5,258,2,0,0,IT,medium,0
E27444,0.77,0.59,4,273,2,0,0,IT,high,0
E27445,0.75,0.78,2,259,3,0,0,product_mng,low,0
E27446,0.88,0.82,3,265,3,0,0,product_mng,medium,0
E27447,0.43,0.51,5,168,4,0,0,product_mng,medium,0
E27448,0.99,0.99,4,163,4,0,0,product_mng,medium,0
E27449,0.59,0.65,5,265,3,0,0,IT,medium,0
E27450,0.89,0.71,4,190,3,0,0,RandD,low,0
E27451,0.54,0.73,3,157,3,0,0,RandD,low,0
E27452,0.32,0.86,4,266,4,0,0,RandD,low,0
E27453,0.17,0.55,6,240,6,0,0,RandD,low,0
E27454,0.78,0.55,3,143,3,0,0,RandD,low,0
E27455,0.73,0.68,3,121,5,0,0,RandD,low,0
E27456,0.65,0.76,2,170,5,0,0,IT,low,0
E27457,0.8,0.71,4,161,4,0,0,IT,low,0
E27458,0.61,0.86,3,239,3,0,0,IT,low,0
E27459,0.67,0.49,3,224,3,0,0,IT,low,0
E27460,0.63,0.57,3,242,3,0,0,product_mng,low,0
E27461,0.51,0.58,4,140,2,1,0,product_mng,low,0
E27462,0.82,0.59,5,170,3,0,0,product_mng,low,0
E27463,0.79,0.67,5,156,2,0,0,product_mng,low,0
E27464,0.49,0.6,2,113,5,0,0,IT,low,0
E27465,0.7,0.59,3,138,3,0,0,RandD,low,0
E27466,0.13,0.5,3,137,5,0,0,RandD,low,0
E27467,0.83,0.52,5,217,3,0,0,RandD,low,0
E27468,0.83,0.91,3,155,3,0,0,RandD,low,0
E27469,0.19,0.83,5,280,4,0,0,RandD,low,0
E27470,0.8,0.81,5,248,2,1,0,RandD,low,0
E27471,0.49,0.67,2,190,8,0,0,marketing,medium,0
E27472,0.92,0.99,3,176,8,0,0,sales,medium,0
E27473,0.81,0.55,4,217,8,0,0,accounting,medium,0
E27474,0.62,0.91,3,269,8,0,0,support,medium,0
E27475,0.21,0.7,3,238,8,0,0,technical,medium,0
E27476,0.95,0.74,5,243,6,0,0,management,medium,0
E27477,0.51,0.8,4,198,6,0,0,marketing,medium,0
E27478,0.52,0.89,3,188,6,0,0,marketing,medium,0
E27479,0.64,0.56,3,257,6,0,0,marketing,medium,0
E27480,0.62,0.79,4,268,6,0,0,sales,medium,0
E27481,0.73,0.88,5,233,4,1,0,sales,medium,0
E27482,0.32,0.86,4,214,5,0,0,sales,medium,0
E27483,0.78,0.96,2,285,3,0,0,sales,high,0
E27484,0.65,0.91,4,224,2,1,0,sales,low,0
E27485,0.56,0.92,4,224,3,0,0,sales,medium,0
E27486,0.96,0.89,3,142,4,0,0,sales,medium,0
E27487,0.79,0.82,4,220,3,0,0,sales,medium,0
E27488,0.66,0.58,4,244,3,0,0,sales,medium,0
E27489,0.67,0.68,4,171,3,0,0,sales,low,0
E27490,0.86,0.82,4,274,2,1,0,sales,low,0
E27491,0.57,0.72,4,214,2,1,0,sales,low,0
E27492,0.86,0.87,5,171,2,0,0,sales,low,0
E27493,0.52,0.59,5,150,2,0,0,sales,low,0
E27494,0.73,0.61,4,260,2,1,0,sales,low,0
E27495,0.78,0.63,5,259,3,0,0,sales,low,0
E27496,0.95,0.63,3,153,2,0,0,sales,low,0
E27497,0.75,0.61,3,263,3,0,0,sales,low,0
E27498,0.83,0.52,2,149,2,1,0,sales,low,0
E27499,0.48,1,4,261,3,0,0,accounting,low,0
E27500,0.3,0.58,2,189,4,1,0,accounting,low,0
E27501,0.72,0.85,5,237,4,0,0,accounting,low,0
E27502,0.61,0.52,3,224,3,0,0,hr,low,0
E27503,0.31,0.87,6,240,3,1,0,hr,low,0
E27504,0.62,0.81,3,245,2,1,0,hr,low,0
E27505,0.48,0.49,3,268,3,0,0,hr,low,0
E27506,0.97,0.89,4,208,2,1,0,technical,low,0
E27507,0.61,0.83,4,153,2,0,0,technical,low,0
E27508,0.93,0.99,3,169,3,0,0,technical,low,0
E27509,0.89,0.39,5,218,2,0,0,technical,low,0
E27510,0.95,0.9,3,155,3,0,0,technical,medium,0
E27511,0.36,0.44,5,155,3,0,0,technical,medium,0
E27512,0.29,0.39,6,105,6,0,0,technical,medium,0
E27513,0.65,0.83,4,251,2,0,0,technical,medium,0
E27514,0.72,0.54,4,219,2,0,0,technical,medium,0
E27515,0.51,0.56,4,198,2,1,0,technical,medium,0
E27516,0.54,0.53,4,158,2,0,0,technical,medium,0
E27517,0.66,0.58,3,157,2,0,0,support,medium,0
E27518,0.59,0.54,4,178,2,0,0,support,medium,0
E27519,0.45,0.48,3,145,2,0,0,support,medium,0
E27520,0.15,0.91,5,230,3,0,0,support,medium,0
E27521,0.95,0.53,3,174,3,0,0,support,medium,0
E27522,0.49,0.59,5,140,3,0,0,support,high,0
E27523,0.68,0.97,3,174,2,0,0,support,low,0
E27524,0.7,0.76,4,173,2,0,0,support,medium,0
E27525,0.9,0.73,2,203,4,0,0,support,medium,0
E27526,0.94,0.95,5,170,3,0,0,support,medium,0
E27527,0.8,0.86,3,203,3,0,0,support,medium,0
E27528,0.59,0.53,5,169,3,0,0,technical,low,0
E27529,0.43,0.96,3,109,6,0,0,technical,low,0
E27530,0.7,0.54,5,263,3,0,0,technical,low,0
E27531,0.51,0.62,4,185,3,0,0,management,low,0
E27532,0.12,0.49,4,191,5,0,0,IT,low,0
E27533,0.14,0.56,5,259,4,1,0,IT,low,0
E27534,0.86,0.91,4,253,3,0,0,IT,low,0
E27535,0.97,0.5,3,216,3,0,0,IT,low,0
E27536,1,0.86,2,264,3,0,0,IT,medium,0
E27537,0.49,0.63,3,181,3,1,0,product_mng,medium,0
E27538,0.9,0.93,3,209,3,0,0,product_mng,medium,0
E27539,0.82,0.89,4,239,2,0,0,product_mng,medium,0
E27540,0.59,0.48,3,197,3,0,0,product_mng,medium,0
E27541,0.97,0.57,4,150,2,0,0,IT,medium,0
E27542,0.69,0.88,3,164,10,0,0,management,medium,0
E27543,0.73,0.84,3,216,8,0,0,management,medium,0
E27544,0.48,0.74,2,271,8,1,0,management,medium,0
E27545,0.94,0.49,4,176,8,0,0,management,medium,0
E27546,0.74,0.73,3,156,8,0,0,management,medium,0
E27547,0.65,0.63,4,143,8,0,0,management,medium,0
E27548,0.93,0.94,4,233,6,0,0,IT,medium,0
E27549,0.57,0.67,3,138,6,1,0,IT,medium,0
E27550,0.9,0.49,3,259,6,0,0,IT,medium,0
E27551,0.55,0.86,4,169,6,0,0,IT,medium,0
E27552,0.59,0.73,3,172,6,0,0,product_mng,medium,0
E27553,0.72,0.98,4,156,3,0,0,product_mng,medium,0
E27554,0.87,0.52,4,140,3,0,0,product_mng,medium,0
E27555,0.86,0.82,4,212,2,0,0,product_mng,medium,0
E27556,0.61,0.5,4,269,3,0,0,IT,medium,0
E27557,0.45,0.63,5,111,5,0,0,management,medium,0
E27558,0.51,0.63,4,198,2,0,0,management,medium,0
E27559,0.87,0.92,4,263,3,0,0,management,medium,0
E27560,0.29,0.38,5,191,5,0,0,management,medium,0
E27561,0.57,0.64,3,188,3,0,0,management,medium,0
E27562,0.69,0.83,4,252,3,0,0,management,medium,0
E27563,0.61,0.9,2,142,3,0,0,marketing,high,0
E27564,0.96,0.85,4,247,3,0,0,sales,high,0
E27565,0.16,0.61,6,269,2,0,0,accounting,high,0
E27566,0.96,0.82,4,244,3,0,0,support,high,0
E27567,0.77,0.81,4,164,3,0,0,technical,high,0
E27568,0.85,0.87,6,232,5,0,0,management,high,0
E27569,0.37,0.49,3,177,3,0,0,marketing,high,0
E27570,0.68,0.65,3,173,3,1,0,marketing,high,0
E27571,0.87,0.6,5,165,2,1,0,marketing,high,0
E27572,0.95,0.8,3,225,2,0,0,sales,high,0
E27573,0.84,0.63,3,121,3,1,0,sales,low,0
E27574,0.44,0.51,2,219,4,0,0,sales,low,0
E27575,0.94,0.73,4,204,2,0,0,sales,low,0
E27576,0.85,0.94,5,235,4,0,0,sales,low,0
E27577,0.75,0.51,2,215,2,1,0,sales,low,0
E27578,0.76,0.67,5,243,3,0,0,sales,low,0
E27579,0.13,0.97,4,162,6,0,0,sales,low,0
E27580,0.6,0.79,4,262,3,0,0,sales,low,0
E27581,0.45,0.55,4,206,2,0,0,sales,low,0
E27582,0.49,1,2,125,4,1,0,sales,low,0
E27583,0.19,0.36,3,167,5,0,0,sales,low,0
E27584,0.68,0.89,5,218,5,0,0,sales,low,0
E27585,0.53,0.91,5,181,3,0,0,sales,low,0
E27586,1,0.77,5,269,3,0,0,sales,low,0
E27587,0.99,0.86,3,167,2,0,0,sales,low,0
E27588,0.29,0.75,6,271,10,0,0,sales,medium,0
E27589,0.54,0.83,4,201,8,1,0,sales,medium,0
E27590,0.25,0.9,6,229,8,0,0,sales,medium,0
E27591,0.71,0.76,4,148,8,0,0,accounting,medium,0
E27592,0.96,0.84,3,147,8,0,0,accounting,medium,0
E27593,0.8,0.9,4,211,8,0,0,accounting,medium,0
E27594,0.82,0.87,5,145,6,0,0,hr,medium,0
E27595,0.19,0.97,6,269,6,0,0,hr,medium,0
E27596,0.43,0.74,4,129,6,0,0,hr,medium,0
E27597,0.62,0.84,3,270,6,0,0,hr,medium,0
E27598,0.75,0.85,3,250,6,0,0,technical,medium,0
E27599,0.56,0.48,5,192,2,1,0,technical,medium,0
E27600,0.88,0.91,4,233,4,0,0,technical,high,0
E27601,0.63,0.57,4,192,3,0,0,technical,high,0
E27602,0.75,0.93,3,247,2,0,0,technical,high,0
E27603,0.74,1,4,192,4,0,0,technical,high,0
E27604,0.55,0.68,3,178,3,1,0,technical,high,0
E27605,0.87,0.55,4,197,3,0,0,technical,high,0
E27606,0.13,0.9,5,264,6,0,0,technical,high,0
E27607,0.33,0.64,2,274,3,1,0,technical,high,0
E27608,0.89,0.97,4,147,2,0,0,technical,low,0
E27609,0.56,0.94,3,154,3,1,0,support,low,0
E27610,0.95,0.61,3,224,2,1,0,support,low,0
E27611,0.57,0.59,4,250,2,0,0,support,low,0
E27612,0.72,0.53,3,179,3,0,0,support,low,0
E27613,0.28,0.44,4,170,2,0,0,support,low,0
E27614,0.54,0.61,4,118,5,0,0,support,low,0
E27615,0.54,0.95,4,256,3,0,0,support,low,0
E27616,0.99,0.8,3,209,2,0,0,support,medium,0
E27617,0.37,0.69,2,146,3,0,0,support,medium,0
E27618,0.77,0.87,3,275,4,1,0,support,medium,0
E27619,0.7,0.88,4,180,2,0,0,support,medium,0
E27620,0.8,0.74,3,228,3,0,0,technical,medium,0
E27621,0.52,0.63,3,204,3,0,0,technical,medium,0
E27622,0.69,0.55,3,172,2,0,0,technical,medium,0
E27623,0.6,0.62,5,274,3,0,0,management,medium,0
E27624,0.74,0.64,3,136,2,0,0,IT,medium,0
E27625,0.69,0.82,4,252,3,1,0,IT,medium,0
E27626,0.78,0.89,4,137,3,0,0,IT,medium,0
E27627,0.77,0.75,4,191,3,0,0,IT,medium,0
E27628,0.91,0.68,4,132,4,0,0,IT,medium,0
E27629,0.54,0.68,6,249,5,0,0,product_mng,medium,0
E27630,0.48,0.77,6,274,6,0,0,product_mng,medium,0
E27631,0.55,0.96,3,194,3,0,0,product_mng,medium,0
E27632,0.17,0.36,6,191,2,0,0,product_mng,medium,0
E27633,0.77,0.83,5,216,4,0,0,IT,medium,0
E27634,0.93,0.98,3,241,3,0,0,IT,medium,0
E27635,0.65,0.91,4,243,5,1,0,IT,medium,0
E27636,0.67,0.52,4,207,3,0,0,IT,medium,0
E27637,0.95,0.88,3,199,3,0,0,IT,medium,0
E27638,0.61,0.97,6,286,4,0,0,product_mng,medium,0
E27639,0.57,0.39,4,132,3,0,0,product_mng,high,0
E27640,0.65,1,4,229,4,0,0,product_mng,low,0
E27641,0.85,0.81,4,260,3,0,0,product_mng,medium,0
E27642,0.61,0.96,3,214,2,0,0,IT,medium,0
E27643,0.65,0.9,6,217,4,1,1,RandD,medium,0
E27644,0.92,0.93,4,225,2,0,1,RandD,medium,0
E27645,0.37,0.41,2,113,3,0,1,RandD,medium,0
E27646,0.48,0.77,5,250,2,0,1,RandD,medium,0
E27647,0.82,0.91,5,271,2,0,1,RandD,medium,0
